"inc_borough","cong_dist","al_source_desc","al_index_desc","highest_al_level","inc_class_group","inc_resp_min_qy","engines_assigned","ladders_assigned","others_units_assigned","emergency_min_qy","day_type","working_hour","time_of_day","tua_is_one"
"Queens","6","EMS-911","Initial Alarm","First Alarm","M_E",5.21666666666667,1,0,0,6.11666666666667,"Weekday","FALSE","Evening","TRUE"
"Queens","5","EMS-911","Initial Alarm","First Alarm","M_E",6.66666666666667,1,0,0,18.4333333333333,"Weekday","FALSE","Evening","TRUE"
"Brooklyn","8","PHONE","Initial Alarm","First Alarm","NonM_E",2.13333333333333,1,1,0,7.13333333333333,"Weekday","FALSE","Evening","FALSE"
"Bronx","15","PHONE","Initial Alarm","First Alarm","NonM_E",4.83333333333333,0,1,0,11.9333333333333,"Weekday","FALSE","Evening","TRUE"
"Queens","5","CLASS-3","Initial Alarm","First Alarm","NonM_E",6.53333333333333,1,1,1,12.6833333333333,"Weekday","FALSE","Evening","FALSE"
"Brooklyn","9","PHONE","Initial Alarm","First Alarm","NonM_E",4.85,1,1,0,10.2833333333333,"Weekday","FALSE","Evening","FALSE"
"Bronx","14","PHONE","Initial Alarm","First Alarm","NonM_E",7.58333333333333,3,1,1,25.95,"Weekday","FALSE","Evening","FALSE"
"Brooklyn","7","EMS","Initial Alarm","First Alarm","M_E",5.28333333333333,1,0,0,19.6166666666667,"Weekday","FALSE","Evening","TRUE"
"Manhattan","13","PHONE","Initial Alarm","First Alarm","NonS_F",3.63333333333333,3,3,1,9.7,"Weekday","FALSE","Evening","FALSE"
"Bronx","15","EMS-911","Initial Alarm","First Alarm","M_E",4.03333333333333,1,0,0,41.4,"Weekday","FALSE","Evening","TRUE"
"Manhattan","12","PHONE","Initial Alarm","First Alarm","NonM_E",5.61666666666667,0,1,0,20.6333333333333,"Weekday","FALSE","Evening","TRUE"
"Queens","6","EMS","Initial Alarm","First Alarm","NonM_E",10.5,1,0,0,62.6666666666667,"Weekday","FALSE","Evening","TRUE"
"Bronx","15","PHONE","Initial Alarm","First Alarm","NonM_E",8.81666666666667,0,1,0,20.5166666666667,"Weekday","FALSE","Evening","TRUE"
"Bronx","15","PHONE","Initial Alarm","First Alarm","NonM_E",5.31666666666667,0,1,0,8.16666666666667,"Weekday","FALSE","Evening","TRUE"
"Queens","5","EMS","Initial Alarm","First Alarm","M_E",3.21666666666667,1,0,0,9.21666666666667,"Weekday","FALSE","Evening","TRUE"
"Bronx","15","PHONE","Initial Alarm","First Alarm","S_F",3.13333333333333,2,2,2,24.0333333333333,"Weekday","FALSE","Evening","FALSE"
"Manhattan","13","PHONE","Initial Alarm","First Alarm","NonM_E",5.45,4,4,1,9.88333333333333,"Weekday","FALSE","Evening","FALSE"
"Manhattan","12","CLASS-3","DEFAULT RECORD","First Alarm","NonM_MFAs",4.66666666666667,3,2,1,1.75,"Weekday","FALSE","Evening","FALSE"
"Brooklyn","8","EMS","Initial Alarm","First Alarm","M_E",3.68333333333333,1,0,0,8.16666666666667,"Weekday","FALSE","Evening","TRUE"
"Brooklyn","9","PHONE","Initial Alarm","First Alarm","NonM_E",2.95,3,2,2,11.3166666666667,"Weekday","FALSE","Evening","FALSE"
"Staten Island","11","EMS-911","DEFAULT RECORD","First Alarm","M_E",4.23333333333333,1,0,0,3.06666666666667,"Weekday","FALSE","Evening","TRUE"
"Queens","14","EMS","Initial Alarm","First Alarm","NonM_E",4.66666666666667,1,1,0,15.6,"Weekday","FALSE","Evening","FALSE"
"Staten Island","11","CLASS-3","Initial Alarm","First Alarm","NonM_E",5.03333333333333,1,1,0,3.93333333333333,"Weekday","FALSE","Evening","FALSE"
"Brooklyn","9","PHONE","Initial Alarm","First Alarm","NonM_E",3.53333333333333,1,2,0,36.6,"Weekday","FALSE","Evening","FALSE"
"Manhattan","12","CLASS-3","Initial Alarm","First Alarm","NonM_E",5.25,1,1,0,8.91666666666667,"Weekday","FALSE","Evening","FALSE"
"Brooklyn","8","PHONE","Initial Alarm","First Alarm","NonM_E",3.05,2,2,1,12.6166666666667,"Weekday","FALSE","Evening","FALSE"
"Bronx","15","CLASS-3","Initial Alarm","First Alarm","NonM_E",5.18333333333333,1,1,1,24.4666666666667,"Weekday","FALSE","Evening","FALSE"
"Brooklyn","10","EMS","Initial Alarm","First Alarm","M_E",4.48333333333333,1,0,0,11.6166666666667,"Weekday","FALSE","Evening","TRUE"
"Bronx","13","CLASS-3","Initial Alarm","First Alarm","S_F",4.23333333333333,1,1,1,31.8666666666667,"Weekday","FALSE","Evening","FALSE"
"Queens","6","PHONE","Initial Alarm","First Alarm","NonM_E",5.91666666666667,0,1,0,10.35,"Weekday","FALSE","Evening","TRUE"
"Manhattan","12","PHONE","Initial Alarm","First Alarm","NonM_E",5.21666666666667,2,2,1,11.2166666666667,"Weekday","FALSE","Evening","FALSE"
"Queens","7","PHONE","Initial Alarm","First Alarm","NonM_E",5.25,0,1,0,13.2166666666667,"Weekday","FALSE","Evening","TRUE"
"Staten Island","11","EMS","Initial Alarm","First Alarm","M_E",3.25,1,0,0,17.7,"Weekday","FALSE","Evening","TRUE"
"Manhattan","13","EMS","Initial Alarm","First Alarm","M_E",8.68333333333333,1,0,0,19.8333333333333,"Weekday","FALSE","Evening","TRUE"
"Queens","3","EMS","Initial Alarm","First Alarm","M_E",6.16666666666667,1,0,0,9.51666666666667,"Weekday","FALSE","Evening","TRUE"
"Manhattan","13","PHONE","Initial Alarm","First Alarm","NonM_E",4.58333333333333,3,2,1,12.4666666666667,"Weekday","FALSE","Evening","FALSE"
"Queens","6","PHONE","Initial Alarm","First Alarm","NonM_E",4.18333333333333,3,2,1,24.6833333333333,"Weekday","FALSE","Evening","FALSE"
"Brooklyn","10","CLASS-3","Initial Alarm","First Alarm","NonM_E",7,1,1,0,21.7666666666667,"Weekday","FALSE","Evening","FALSE"
"Brooklyn","8","EMS-911","Initial Alarm","First Alarm","M_E",2.56666666666667,1,0,0,35.8166666666667,"Weekday","FALSE","Evening","TRUE"
"Queens","14","EMS","Initial Alarm","First Alarm","M_E",6.41666666666667,1,0,0,1.81666666666667,"Weekday","FALSE","Evening","TRUE"
"Staten Island","11","PHONE","Initial Alarm","First Alarm","NonM_E",4.25,1,1,0,14.9833333333333,"Weekday","FALSE","Evening","FALSE"
"Bronx","15","EMS","Initial Alarm","First Alarm","M_E",5.51666666666667,1,0,0,58.7,"Weekday","FALSE","Evening","TRUE"
"Queens","6","PHONE","Initial Alarm","First Alarm","NonM_E",5.95,2,2,1,16.0333333333333,"Weekday","FALSE","Evening","FALSE"
"Queens","5","PHONE","Initial Alarm","First Alarm","NonM_E",5.71666666666667,3,2,1,21.3166666666667,"Weekday","FALSE","Evening","FALSE"
"Brooklyn","9","PHONE","Initial Alarm","First Alarm","NonM_E",4.88333333333333,2,2,1,10.7333333333333,"Weekday","FALSE","Evening","FALSE"
"Manhattan","10","EMS-911","Initial Alarm","First Alarm","NonM_E",3.38333333333333,0,0,1,1.46666666666667,"Weekday","FALSE","Evening","TRUE"
"Brooklyn","8","PHONE","Initial Alarm","First Alarm","NonM_E",5.78333333333333,0,1,0,12.65,"Weekday","FALSE","Evening","TRUE"
"Brooklyn","8","EMS-911","Initial Alarm","First Alarm","M_E",3.51666666666667,1,0,0,7.45,"Weekday","FALSE","Evening","TRUE"
"Brooklyn","11","PHONE","Initial Alarm","First Alarm","NonM_E",4.13333333333333,0,1,0,15.7,"Weekday","FALSE","Evening","TRUE"
"Brooklyn","8","CLASS-3","Initial Alarm","First Alarm","NonM_E",3.6,3,2,1,7.1,"Weekday","FALSE","Evening","FALSE"
"Queens","14","PHONE","Initial Alarm","First Alarm","NonM_E",6.65,2,2,1,17.8,"Weekday","FALSE","Evening","FALSE"
"Manhattan","12","EMS-911","DEFAULT RECORD","First Alarm","M_E",7.06666666666667,1,0,0,3.13333333333333,"Weekday","FALSE","Evening","TRUE"
"Manhattan","12","CLASS-3","Initial Alarm","First Alarm","NonM_E",4.75,1,1,1,18.9666666666667,"Weekday","FALSE","Evening","FALSE"
"Brooklyn","9","EMS-911","Initial Alarm","First Alarm","M_E",5.05,1,0,0,36.8666666666667,"Weekday","FALSE","Evening","TRUE"
"Brooklyn","8","Others","Initial Alarm","First Alarm","NonM_E",7.93333333333333,1,0,3,27.5666666666667,"Weekday","FALSE","Evening","FALSE"
"Manhattan","10","EMS","DEFAULT RECORD","First Alarm","M_E",26.4333333333333,1,0,0,5.48333333333333,"Weekday","FALSE","Evening","TRUE"
"Bronx","14","PHONE","Initial Alarm","First Alarm","NonM_E",7.05,0,1,0,7.78333333333333,"Weekday","FALSE","Evening","TRUE"
"Manhattan","10","PHONE","Initial Alarm","First Alarm","NonM_E",4.65,1,1,0,16,"Weekday","FALSE","Evening","FALSE"
"Brooklyn","9","EMS-911","Initial Alarm","First Alarm","M_E",3.76666666666667,1,0,0,5.38333333333333,"Weekday","FALSE","Evening","TRUE"
"Queens","7","EMS","DEFAULT RECORD","First Alarm","M_E",7.75,1,1,0,4.23333333333333,"Weekday","FALSE","Evening","FALSE"
"Brooklyn","8","PHONE","Initial Alarm","First Alarm","NonM_E",3.51666666666667,0,1,0,16.1333333333333,"Weekday","FALSE","Evening","TRUE"
"Bronx","14","EMS-911","Initial Alarm","First Alarm","M_E",9.23333333333333,1,0,0,26.9333333333333,"Weekday","FALSE","Evening","TRUE"
"Bronx","15","EMS","Initial Alarm","First Alarm","M_E",6.13333333333333,1,0,0,47.4833333333333,"Weekday","FALSE","Evening","TRUE"
"Queens","5","EMS","DEFAULT RECORD","First Alarm","M_E",3.91666666666667,0,0,1,2.01666666666667,"Weekday","FALSE","Evening","TRUE"
"Queens","6","CLASS-3","Initial Alarm","First Alarm","NonM_E",5.4,1,1,0,3.63333333333333,"Weekday","FALSE","Evening","FALSE"
"Bronx","15","EMS","DEFAULT RECORD","First Alarm","M_E",9.15,1,0,0,1.83333333333333,"Weekday","FALSE","Evening","TRUE"
"Manhattan","13","CLASS-3","Initial Alarm","First Alarm","S_F",4.98333333333333,1,1,1,13.1,"Weekday","FALSE","Evening","FALSE"
"Manhattan","12","EMS-911","Initial Alarm","First Alarm","M_E",4.63333333333333,1,0,0,26.3666666666667,"Weekday","FALSE","Evening","TRUE"
"Queens","5","EMS","Initial Alarm","First Alarm","M_E",4.2,1,0,0,5.48333333333333,"Weekday","FALSE","Evening","TRUE"
"Bronx","15","PHONE","Initial Alarm","First Alarm","NonM_E",10.4666666666667,0,1,0,15.8166666666667,"Weekday","FALSE","Evening","TRUE"
"Queens","5","PHONE","Initial Alarm","First Alarm","NonM_E",4.1,1,1,0,34.5333333333333,"Weekday","FALSE","Evening","FALSE"
"Manhattan","13","EMS","Initial Alarm","First Alarm","M_E",13.8333333333333,1,0,0,23.0333333333333,"Weekday","FALSE","Evening","TRUE"
"Queens","5","Others","Initial Alarm","First Alarm","NonM_E",3.26666666666667,1,1,2,12.75,"Weekday","FALSE","Evening","FALSE"
"Bronx","16","CLASS-3","Initial Alarm","First Alarm","NonM_E",5.4,1,1,0,4.96666666666667,"Weekday","FALSE","Evening","FALSE"
"Manhattan","13","PHONE","Initial Alarm","First Alarm","NonM_E",3.45,1,1,0,20.1333333333333,"Weekday","FALSE","Evening","FALSE"
"Brooklyn","9","EMS","Initial Alarm","First Alarm","M_E",3.11666666666667,1,0,0,9.3,"Weekday","FALSE","Evening","TRUE"
"Bronx","15","EMS-911","Initial Alarm","First Alarm","NonM_E",4.16666666666667,3,3,1,28.1666666666667,"Weekday","FALSE","Evening","FALSE"
"Manhattan","13","CLASS-3","Initial Alarm","First Alarm","NonM_E",5.48333333333333,3,2,1,16.6666666666667,"Weekday","FALSE","Evening","FALSE"
"Staten Island","11","EMS","Initial Alarm","First Alarm","M_E",4.25,1,0,0,6.75,"Weekday","FALSE","Evening","TRUE"
"Brooklyn","8","CLASS-3","Initial Alarm","First Alarm","NonM_E",2.8,3,2,1,13.75,"Weekday","FALSE","Evening","FALSE"
"Manhattan","12","PHONE","Initial Alarm","First Alarm","NonM_E",4.78333333333333,1,1,0,9.18333333333333,"Weekday","FALSE","Evening","FALSE"
"Bronx","15","PHONE","Initial Alarm","First Alarm","NonM_E",5.06666666666667,1,1,0,7.9,"Weekday","FALSE","Evening","FALSE"
"Queens","5","EMS","Initial Alarm","First Alarm","M_E",2.08333333333333,1,0,0,10.9666666666667,"Weekday","FALSE","Evening","TRUE"
"Bronx","14","PHONE","Initial Alarm","First Alarm","NonM_E",5.6,1,1,0,16.6333333333333,"Weekday","FALSE","Evening","FALSE"
"Bronx","14","PHONE","Initial Alarm","First Alarm","NonM_E",8.1,1,1,0,12.05,"Weekday","FALSE","Evening","FALSE"
"Manhattan","13","PHONE","Initial Alarm","First Alarm","NonM_E",6.5,0,1,0,13.8666666666667,"Weekday","FALSE","Evening","TRUE"
"Brooklyn","9","PHONE","Initial Alarm","First Alarm","NonM_E",3.08333333333333,1,1,1,10.2166666666667,"Weekday","FALSE","Evening","FALSE"
"Queens","5","PHONE","Initial Alarm","First Alarm","NonM_E",4.1,2,2,1,16.9166666666667,"Weekday","FALSE","Evening","FALSE"
"Bronx","13","EMS","Initial Alarm","First Alarm","M_E",7.76666666666667,1,0,0,17.9833333333333,"Weekday","FALSE","Evening","TRUE"
"Manhattan","10","CLASS-3","Initial Alarm","First Alarm","NonM_E",5.23333333333333,1,1,1,2.13333333333333,"Weekday","FALSE","Evening","FALSE"
"Manhattan","13","PHONE","Initial Alarm","First Alarm","NonM_E",4.88333333333333,3,2,1,16.35,"Weekday","FALSE","Evening","FALSE"
"Brooklyn","8","EMS-911","DEFAULT RECORD","First Alarm","M_MFAs",3.86666666666667,3,2,1,3.9,"Weekday","FALSE","Evening","FALSE"
"Bronx","15","CLASS-3","Initial Alarm","First Alarm","NonM_E",5.18333333333333,3,2,1,22.7,"Weekday","FALSE","Evening","FALSE"
"Manhattan","10","PHONE","Initial Alarm","First Alarm","NonM_E",5.3,0,2,0,13.85,"Weekday","FALSE","Evening","FALSE"
"Brooklyn","8","EMS","Initial Alarm","First Alarm","M_E",2.65,1,0,0,34.9666666666667,"Weekday","FALSE","Evening","TRUE"
"Bronx","16","PHONE","DEFAULT RECORD","First Alarm","NonM_MFAs",3.78333333333333,1,1,0,2.93333333333333,"Weekday","FALSE","Evening","FALSE"
"Queens","3","EMS","Initial Alarm","First Alarm","M_E",10.0833333333333,1,0,0,17.3166666666667,"Weekday","FALSE","Evening","TRUE"
"Brooklyn","8","EMS-911","Initial Alarm","First Alarm","M_E",6.56666666666667,1,0,0,5.85,"Weekday","FALSE","Evening","TRUE"
"Manhattan","13","PHONE","Initial Alarm","First Alarm","NonM_E",4.6,2,2,1,2.55,"Weekday","FALSE","Evening","FALSE"
"Manhattan","13","EMS-911","Initial Alarm","First Alarm","M_E",7.73333333333333,1,0,0,70.1333333333333,"Weekday","FALSE","Evening","TRUE"
"Queens","6","EMS","DEFAULT RECORD","First Alarm","M_E",7.3,1,0,0,3.31666666666667,"Weekday","FALSE","Evening","TRUE"
"Brooklyn","8","PHONE","Initial Alarm","First Alarm","NonM_E",3.41666666666667,1,1,0,5.93333333333333,"Weekday","FALSE","Evening","FALSE"
"Bronx","15","PHONE","Initial Alarm","First Alarm","NonM_E",4.31666666666667,3,2,1,16.2,"Weekday","FALSE","Evening","FALSE"
"Brooklyn","10","EMS","Initial Alarm","First Alarm","M_E",4.38333333333333,1,0,0,10.6833333333333,"Weekday","FALSE","Evening","TRUE"
"Queens","6","CLASS-3","Initial Alarm","First Alarm","NonM_E",6.43333333333333,1,1,0,10.7666666666667,"Weekday","FALSE","Evening","FALSE"
"Manhattan","10","PHONE","Initial Alarm","First Alarm","NonM_E",5.03333333333333,0,1,0,3.8,"Weekday","FALSE","Evening","TRUE"
"Queens","5","EMS","Initial Alarm","First Alarm","M_E",4.26666666666667,0,0,1,9.05,"Weekday","FALSE","Evening","TRUE"
"Queens","6","EMS","Initial Alarm","First Alarm","M_E",2.18333333333333,1,0,0,12.7166666666667,"Weekday","FALSE","Evening","TRUE"
"Manhattan","10","EMS-911","DEFAULT RECORD","First Alarm","M_MFAs",5.35,0,0,1,4.73333333333333,"Weekday","FALSE","Evening","TRUE"
"Queens","7","EMS","Initial Alarm","First Alarm","M_E",6.21666666666667,1,0,0,13.25,"Weekday","FALSE","Evening","TRUE"
"Manhattan","10","CLASS-3","Initial Alarm","First Alarm","NonM_E",4.96666666666667,1,1,0,38.3666666666667,"Weekday","FALSE","Evening","FALSE"
"Bronx","14","PHONE","Initial Alarm","First Alarm","NonM_E",7.86666666666667,0,1,0,1.85,"Weekday","FALSE","Evening","TRUE"
"Bronx","15","PHONE","DEFAULT RECORD","First Alarm","NonM_MFAs",5.95,1,1,1,4.06666666666667,"Weekday","FALSE","Evening","FALSE"
"Brooklyn","11","EMS-911","DEFAULT RECORD","First Alarm","M_E",5.9,1,0,0,2.13333333333333,"Weekday","FALSE","Evening","TRUE"
"Bronx","15","EMS","Initial Alarm","First Alarm","M_E",6.85,1,0,0,53.25,"Weekday","FALSE","Evening","TRUE"
"Staten Island","11","EMS-911","Initial Alarm","First Alarm","M_E",4.9,1,0,0,7.53333333333333,"Weekday","FALSE","Evening","TRUE"
"Brooklyn","8","PHONE","Initial Alarm","First Alarm","NonM_E",5.01666666666667,0,1,0,8.5,"Weekday","FALSE","Evening","TRUE"
"Manhattan","12","CLASS-3","Initial Alarm","First Alarm","NonM_E",6.56666666666667,1,1,0,57.6666666666667,"Weekday","FALSE","Evening","FALSE"
"Bronx","15","EMS","Initial Alarm","First Alarm","M_E",5.11666666666667,1,0,0,49.55,"Weekday","FALSE","Evening","TRUE"
"Brooklyn","8","PHONE","Initial Alarm","First Alarm","NonM_E",2.56666666666667,3,2,1,8.08333333333333,"Weekday","FALSE","Evening","FALSE"
"Staten Island","11","PHONE","Initial Alarm","First Alarm","NonM_E",6.2,1,1,0,19.0833333333333,"Weekday","FALSE","Evening","FALSE"
"Brooklyn","8","EMS","Initial Alarm","First Alarm","M_E",4.16666666666667,1,0,0,25.1,"Weekday","FALSE","Evening","TRUE"
"Manhattan","12","CLASS-3","Initial Alarm","First Alarm","NonM_E",4.66666666666667,3,2,1,5.86666666666667,"Weekday","FALSE","Evening","FALSE"
"Brooklyn","10","EMS-911","Initial Alarm","First Alarm","M_E",5.1,1,0,0,23.95,"Weekday","FALSE","Evening","TRUE"
"Queens","6","Others","Initial Alarm","First Alarm","NonS_F",2.18333333333333,1,1,2,11.85,"Weekday","FALSE","Evening","FALSE"
"Queens","5","PHONE","Initial Alarm","First Alarm","NonM_E",4.1,2,2,1,7.66666666666667,"Weekday","FALSE","Evening","FALSE"
"Queens","6","EMS","Initial Alarm","First Alarm","M_E",5.61666666666667,1,0,0,7.96666666666667,"Weekday","FALSE","Evening","TRUE"
"Manhattan","12","PHONE","Initial Alarm","First Alarm","NonM_E",4.86666666666667,1,1,0,3.18333333333333,"Weekday","FALSE","Evening","FALSE"
"Brooklyn","11","EMS","Initial Alarm","First Alarm","M_E",6.91666666666667,1,0,0,5.11666666666667,"Weekday","FALSE","Evening","TRUE"
"Brooklyn","7","EMS-911","Initial Alarm","First Alarm","M_E",3.76666666666667,1,0,0,31.8166666666667,"Weekday","FALSE","Evening","TRUE"
"Brooklyn","9","EMS","Initial Alarm","First Alarm","M_E",5.85,1,0,0,9.93333333333333,"Weekday","FALSE","Evening","TRUE"
"Manhattan","13","Others","Initial Alarm","First Alarm","NonM_E",3.95,1,1,2,19.7333333333333,"Weekday","FALSE","Evening","FALSE"
"Queens","5","PHONE","Initial Alarm","First Alarm","NonM_E",4,2,2,1,9.31666666666667,"Weekday","FALSE","Evening","FALSE"
"Brooklyn","8","EMS","Initial Alarm","First Alarm","M_E",3.36666666666667,1,0,0,7.31666666666667,"Weekday","FALSE","Evening","TRUE"
"Brooklyn","9","PHONE","Initial Alarm","First Alarm","NonM_E",2.76666666666667,4,2,1,11.0333333333333,"Weekday","FALSE","Night","FALSE"
"Queens","5","EMS-911","Initial Alarm","First Alarm","M_E",5.91666666666667,1,0,0,8.15,"Weekday","FALSE","Night","TRUE"
"Bronx","13","PHONE","Initial Alarm","First Alarm","NonM_E",4.85,2,2,1,10.5666666666667,"Weekday","FALSE","Night","FALSE"
"Queens","7","EMS","Initial Alarm","First Alarm","M_E",7,1,0,0,15.7333333333333,"Weekday","FALSE","Night","TRUE"
"Bronx","15","CLASS-3","Initial Alarm","First Alarm","NonM_E",5.31666666666667,1,1,1,11.4166666666667,"Weekday","FALSE","Night","FALSE"
"Queens","5","EMS-911","Initial Alarm","First Alarm","M_E",6.93333333333333,0,0,1,13,"Weekday","FALSE","Night","TRUE"
"Brooklyn","7","PHONE","Initial Alarm","First Alarm","NonM_E",3.55,2,2,1,6.48333333333333,"Weekday","FALSE","Night","FALSE"
"Queens","5","PHONE","Initial Alarm","First Alarm","NonM_E",4.03333333333333,2,2,1,6.36666666666667,"Weekday","FALSE","Night","FALSE"
"Bronx","15","PHONE","Initial Alarm","First Alarm","NonS_F",7.31666666666667,1,0,0,7.01666666666667,"Weekday","FALSE","Night","TRUE"
"Manhattan","10","PHONE","Initial Alarm","First Alarm","NonM_E",5.38333333333333,0,1,0,7.21666666666667,"Weekday","FALSE","Night","TRUE"
"Manhattan","12","PHONE","Initial Alarm","First Alarm","NonM_E",4.85,0,1,0,15.8833333333333,"Weekday","FALSE","Night","TRUE"
"Manhattan","10","CLASS-3","Initial Alarm","First Alarm","NonM_E",3.75,1,1,1,15.4,"Weekday","FALSE","Night","FALSE"
"Manhattan","10","PHONE","Initial Alarm","First Alarm","NonM_E",5.28333333333333,2,2,1,24.6166666666667,"Weekday","FALSE","Night","FALSE"
"Queens","5","CLASS-3","Initial Alarm","First Alarm","NonM_E",10.3,1,1,1,3.43333333333333,"Weekday","FALSE","Night","FALSE"
"Brooklyn","11","PHONE","Initial Alarm","First Alarm","S_F",3.98333333333333,3,2,1,19.4833333333333,"Weekday","FALSE","Night","FALSE"
"Manhattan","13","EMS","Initial Alarm","First Alarm","M_E",5.81666666666667,1,0,0,25.5833333333333,"Weekday","FALSE","Night","TRUE"
"Manhattan","13","PHONE","Initial Alarm","First Alarm","NonM_E",5.81666666666667,2,1,1,23.0333333333333,"Weekday","FALSE","Night","FALSE"
"Queens","6","EMS-911","Initial Alarm","First Alarm","M_E",3.83333333333333,1,0,0,12.1666666666667,"Weekday","FALSE","Night","TRUE"
"Brooklyn","8","CLASS-3","Initial Alarm","First Alarm","NonM_E",5.93333333333333,1,1,1,13.65,"Weekday","FALSE","Night","FALSE"
"Brooklyn","7","EMS","Initial Alarm","First Alarm","M_E",6.7,1,0,0,11.5666666666667,"Weekday","FALSE","Night","TRUE"
"Bronx","14","PHONE","Initial Alarm","First Alarm","NonM_E",8.3,0,1,0,8.18333333333333,"Weekday","FALSE","Night","TRUE"
"Brooklyn","8","EMS","Initial Alarm","First Alarm","M_E",6.63333333333333,1,0,0,64.4833333333333,"Weekday","FALSE","Night","TRUE"
"Queens","6","EMS","Initial Alarm","First Alarm","M_E",6.15,1,0,0,6.33333333333333,"Weekday","FALSE","Night","TRUE"
"Bronx","14","PHONE","Initial Alarm","First Alarm","NonM_E",5.4,3,2,1,16.5166666666667,"Weekday","FALSE","Night","FALSE"
"Brooklyn","8","EMS-911","Initial Alarm","First Alarm","M_E",4.85,1,0,0,7.88333333333333,"Weekday","FALSE","Night","TRUE"
"Manhattan","13","CLASS-3","Initial Alarm","First Alarm","NonM_E",4.88333333333333,3,2,1,12.8666666666667,"Weekday","FALSE","Night","FALSE"
"Bronx","15","PHONE","Initial Alarm","First Alarm","NonM_E",17,0,1,0,11.0333333333333,"Weekday","FALSE","Night","TRUE"
"Staten Island","11","EMS-911","Initial Alarm","First Alarm","M_E",5.15,1,0,0,11.4,"Weekday","FALSE","Night","TRUE"
"Manhattan","13","PHONE","Initial Alarm","First Alarm","NonM_E",9.85,2,2,1,17.1666666666667,"Weekday","FALSE","Night","FALSE"
"Bronx","14","CLASS-3","Initial Alarm","First Alarm","NonM_E",8.2,3,2,1,7.56666666666667,"Weekday","FALSE","Night","FALSE"
